ep_len_mean,policy_loss,serial_timesteps,clipfrac,n_updates,explained_variance,true_reward,approxkl,ep_reward_mean,fps,value_loss,total_timesteps,time_elapsed,policy_entropy
242.06,-0.006398323,661500,0.06986799,1323,0.8165994584560394,10.435781,0.0058866083,2635.2534094877496,8513,5079.4746,66150000,8783.056333780289,-0.94406617
251.88,-0.005955815,662000,0.066272,1324,0.835866391658783,10.494574,0.0057100076,2809.4014339172095,8251,4911.9497,66200000,8789.316172838211,-0.94589937
267.15,-0.00559994,662500,0.051710006,1325,0.8265630900859833,10.405878,0.004852272,2885.8162482843477,8446,5086.7046,66250000,8795.935375928879,-0.946957
237.96,-0.0066421004,663000,0.059820004,1326,0.8351359665393829,10.488446,0.005240425,2641.055389904962,8486,4938.094,66300000,8802.277988672256,-0.94751585
230.76,-0.0057768435,663500,0.06499,1327,0.8316479623317719,10.754766,0.0055907,2587.8322874376922,8384,5129.7456,66350000,8808.72642827034,-0.94875246
244.62,-0.0064958776,664000,0.077052005,1328,0.8401686251163483,10.513234,0.0063599246,2687.2135441020223,8306,4824.7563,66400000,8815.150827884674,-0.9498173
260.24,-0.006437536,664500,0.07595199,1329,0.8370240330696106,10.249439,0.00633359,2781.525302688491,8289,4683.0835,66450000,8821.699915885925,-0.9505305
235.48,-0.0063443757,665000,0.058120012,1330,0.8387988358736038,10.697089,0.0051604896,2635.8769531837806,8003,5006.2666,66500000,8828.272528648376,-0.95312446
250.73,-0.0058308756,665500,0.072951995,1331,0.8303823471069336,10.386286,0.006154637,2735.141053858949,8177,4775.622,66550000,8835.070628404617,-0.95575404
224.84,-0.006209701,666000,0.07259799,1332,0.8366971760988235,10.357684,0.0060793664,2427.7764921723633,8267,4928.984,66600000,8841.541475057602,-0.9573062
235.37,-0.006115629,666500,0.069359995,1333,0.8287987858057022,10.390092,0.00586717,2667.0869893704553,8144,4984.332,66650000,8848.1103951931,-0.9591991
271.47,-0.005533595,667000,0.07756401,1334,0.8315902650356293,10.41717,0.0064372625,2932.6599473124556,7923,4683.4346,66700000,8854.524379968643,-0.9609626
256.52,-0.0055628135,667500,0.08291,1335,0.8371815979480743,10.5717,0.0068124128,2839.666608912076,8375,5017.721,66750000,8861.360723495483,-0.9649772
233.54,-0.0058182525,668000,0.062283993,1336,0.8276035636663437,10.391728,0.0054649413,2516.9277508359496,8409,5333.232,66800000,8867.823051691055,-0.9645833
236.41,-0.0064269397,668500,0.060756,1337,0.8501337319612503,10.238218,0.005319889,2580.001276253983,8062,4603.469,66850000,8874.330866336823,-0.96372813
278.14,-0.0055983933,669000,0.07491799,1338,0.8241993486881256,10.257062,0.006271461,3015.738231044719,8027,5126.9673,66900000,8881.094949483871,-0.9659203
239.58,-0.0056177843,669500,0.06763,1339,0.8443014770746231,10.511591,0.005822149,2670.0821257045586,8159,4760.6367,66950000,8887.748892307281,-0.966826
247.67,-0.0063401423,670000,0.071341984,1340,0.8438363671302795,10.4358835,0.00601522,2707.111222411238,8129,4750.3413,67000000,8894.361976861954,-0.96921426
252.53,-0.0056794886,670500,0.059609998,1341,0.8360400050878525,10.3494,0.0052850163,2747.679191617657,8360,4779.7114,67050000,8900.939406394958,-0.970961
251.68,-0.0051271655,671000,0.079169996,1342,0.8333225101232529,10.383845,0.0066027166,2759.0813794062146,8058,5003.659,67100000,8907.431102275848,-0.9727448
247.16,-0.0065912227,671500,0.082334004,1343,0.8278939127922058,10.716384,0.0066334847,2754.0355864020057,8241,5127.346,67150000,8914.204355716705,-0.9751066
243.77,-0.006160608,672000,0.08844001,1344,0.828173816204071,10.536151,0.0070949374,2709.554052463826,7965,5027.8193,67200000,8920.887687444687,-0.9776382
247.7,-0.0051473426,672500,0.08768801,1345,0.8261359483003616,10.619228,0.007268806,2778.3702622775477,8240,5187.293,67250000,8927.616272687912,-0.97869843
212.45,-0.0062635215,673000,0.061778005,1346,0.8416575342416763,10.491343,0.0054592537,2366.0946388263956,8448,4724.199,67300000,8934.171171426773,-0.9794081
246.17,-0.006347309,673500,0.07055001,1347,0.8329709023237228,10.383049,0.00594558,2693.5876641183836,8138,5085.741,67350000,8940.645902395248,-0.98223245
214.12,-0.006239523,674000,0.074932,1348,0.8516478836536407,10.636295,0.0062442543,2407.6202488231797,8026,4765.9614,67400000,8947.312325000763,-0.98449355
240.83,-0.006155274,674500,0.07156801,1349,0.8391404896974564,10.292745,0.006012811,2646.931054555491,8126,4919.035,67450000,8954.121261835098,-0.98471344
251.08,-0.0052829506,675000,0.06852803,1350,0.8344752937555313,10.494915,0.0058156163,2751.233354276181,8283,4660.71,67500000,8960.813885211945,-0.9876172
249.33,-0.0062391786,675500,0.063084,1351,0.8324136137962341,10.564266,0.0055050505,2710.746139986841,8395,4769.625,67550000,8967.382603168488,-0.991279
262.9,-0.004808601,676000,0.06532002,1352,0.8297279924154282,10.628839,0.005646789,2966.0835429490544,8431,5050.773,67600000,8973.743532896042,-0.99380225
261.95,-0.0055706007,676500,0.071366,1353,0.8404601365327835,10.817524,0.0059669125,2987.7319837993196,8581,4931.24,67650000,8980.237450122833,-0.9959923
280.18,-0.005730674,677000,0.081800014,1354,0.8332646489143372,10.798649,0.0066612875,3129.8166816483067,8214,4790.416,67700000,8986.57255911827,-0.99732745
230.84,-0.006233986,677500,0.070744,1355,0.8406708687543869,10.566558,0.0060085785,2562.381289774575,7987,4896.1445,67750000,8993.183389902115,-0.9969248
266.51,-0.0059658615,678000,0.055258,1356,0.8351549059152603,10.340408,0.0049979226,2908.835537192106,8211,4817.734,67800000,8999.909303426743,-0.99654365
258.54,-0.0063281427,678500,0.069507994,1357,0.846153974533081,10.481248,0.0059694843,2823.203611259989,7973,4596.667,67850000,9006.649347782135,-0.99821544
265.85,-0.005959613,679000,0.07025199,1358,0.8279951363801956,10.539355,0.0059553343,2921.5533293446706,7823,4759.4375,67900000,9013.381664037704,-1.0011649
242.37,-0.006037985,679500,0.06775,1359,0.8463561981916428,10.569827,0.0058051688,2670.8921071501727,7985,4790.7534,67950000,9020.315715312958,-1.00322
255.46,-0.0063622505,680000,0.06598201,1360,0.8393530547618866,10.351284,0.0056596063,2705.4608235587366,8075,4741.57,68000000,9027.097445964813,-1.0039315
268.24,-0.0054381695,680500,0.087748006,1361,0.8377952128648758,10.724086,0.0071684974,3020.6538555593697,8226,4860.341,68050000,9033.634352207184,-1.0049328
255.07,-0.00643927,681000,0.08076399,1362,0.8320126533508301,10.516982,0.0066789,2792.935710263648,8100,4544.227,68100000,9040.061336994171,-1.007001
256.75,-0.006448657,681500,0.079024,1363,0.8415263146162033,10.5825815,0.006462223,2790.7577934682845,8046,4644.876,68150000,9046.750701189041,-1.0098506
246.71,-0.006099167,682000,0.06977999,1364,0.8504696637392044,10.52878,0.0059229922,2757.2814195721808,8238,4692.9263,68200000,9053.383964776993,-1.0116475
281.87,-0.0059799026,682500,0.074444,1365,0.8331294655799866,10.562436,0.0062281275,3080.203907826749,8172,4983.234,68250000,9059.8949842453,-1.0102012
264.55,-0.0063176565,683000,0.067044005,1366,0.8496360629796982,10.834247,0.005777917,2918.757472037084,8046,4437.641,68300000,9066.242188215256,-1.00881
241.45,-0.005653367,683500,0.075864,1367,0.8490291684865952,10.5444765,0.006321288,2726.36701460581,8385,4829.2295,68350000,9072.983691453934,-1.010221
240.64,-0.0054126955,684000,0.06641201,1368,0.8448368012905121,10.33099,0.0057136714,2677.840199361269,8284,4910.2754,68400000,9079.49995136261,-1.0104569
280.58,-0.0056002755,684500,0.079296,1369,0.8503138870000839,10.532415,0.006572197,3084.2111667243416,8062,4639.591,68450000,9086.10051703453,-1.0105743
234.93,-0.005661119,685000,0.06734801,1370,0.8289721310138702,10.416308,0.005775847,2610.4000616036683,8428,5074.3833,68500000,9092.744678735733,-1.0120306
265.59,-0.00639576,685500,0.068151996,1371,0.8416705876588821,10.58115,0.0058219703,2922.2015759492806,8284,4769.0054,68550000,9099.145513772964,-1.0115864
264.58,-0.0063604647,686000,0.07327199,1372,0.8303539305925369,10.276328,0.006170446,2862.490992286261,8008,4946.653,68600000,9105.439436912537,-1.0130057
274.24,-0.005887449,686500,0.084290005,1373,0.8370116502046585,10.634161,0.0068388362,3034.1788867819077,7976,4806.0093,68650000,9112.289379119873,-1.0164502
232.95,-0.005559868,687000,0.060000017,1374,0.8336928188800812,10.518751,0.005348252,2542.8514639794453,8635,5336.4805,68700000,9118.943556308746,-1.0178547
217.29,-0.0061250143,687500,0.07573401,1375,0.8537870198488235,10.268427,0.0062903524,2313.9897707073496,8204,4532.437,68750000,9125.158557653427,-1.0179698
272.1,-0.0060616774,688000,0.06499201,1376,0.8474027067422867,10.656904,0.005564928,2975.8097304112466,8026,4591.8477,68800000,9131.814880371094,-1.0181541
238.76,-0.006014866,688500,0.07682601,1377,0.8329898715019226,10.505169,0.0064273905,2603.543000910395,8260,4842.628,68850000,9138.53033399582,-1.0191542
262.51,-0.0064534955,689000,0.07609198,1378,0.848097488284111,10.698514,0.006315612,2955.377415916545,8168,4735.1807,68900000,9145.200067281723,-1.0208249
239.81,-0.005409321,689500,0.07822002,1379,0.8505246192216873,10.793266,0.0064977678,2683.231905679479,8207,4605.166,68950000,9151.822760820389,-1.0211829
250.12,-0.005992613,690000,0.077492006,1380,0.825047180056572,10.629062,0.006411223,2760.7282685769837,8351,4833.6885,69000000,9158.558480262756,-1.0226519
265.13,-0.00654964,690500,0.07153399,1381,0.8452861160039902,10.699951,0.006016678,2903.6859628697366,7932,4576.66,69050000,9165.063554048538,-1.0250827
240.1,-0.006379916,691000,0.071848,1382,0.8427795469760895,10.123547,0.006095569,2594.350622673151,8346,4945.562,69100000,9171.919131755829,-1.0260228
275.26,-0.0059848432,691500,0.07622602,1383,0.8427602350711823,10.524199,0.006313561,3025.603467221104,8328,4520.3145,69150000,9178.462995052338,-1.0265219
265.16,-0.005362023,692000,0.079574,1384,0.836246907711029,10.727336,0.006569122,2934.3886958001276,7893,4799.714,69200000,9184.993111848831,-1.0275706
254.6,-0.0058282777,692500,0.073173985,1385,0.8385712504386902,10.928078,0.006135621,2917.7129680725466,8037,4973.151,69250000,9191.8174264431,-1.028234
257.41,-0.00546996,693000,0.066768005,1386,0.827049046754837,10.611792,0.005766816,2842.70937807234,8097,4859.0723,69300000,9198.446184396744,-1.0286145
249.94,-0.0052378057,693500,0.069612,1387,0.835741713643074,10.459589,0.00598052,2776.761889178638,8352,4772.7036,69350000,9204.990025520325,-1.030235
270.09,-0.006790748,694000,0.069612004,1388,0.8388622850179672,10.481931,0.0058896514,2985.534960615247,8249,4838.906,69400000,9211.375441789627,-1.0301181
246.82,-0.0065151695,694500,0.061515998,1389,0.8399507403373718,10.530808,0.0053778347,2756.503048399333,8078,4920.205,69450000,9218.019306659698,-1.0287526
289.53,-0.005762005,695000,0.081226006,1390,0.8300679177045822,10.616533,0.0066946386,3219.3030306570813,8244,4885.377,69500000,9224.562474012375,-1.0297968
272.25,-0.0065921117,695500,0.07082601,1391,0.8336186856031418,10.47222,0.005954725,2999.367434306415,8050,4638.555,69550000,9231.113238096237,-1.0325336
241.58,-0.006086001,696000,0.068722,1392,0.8306823074817657,10.474175,0.0058347164,2605.3321300277325,8050,4761.284,69600000,9237.776393175125,-1.0354657
296.09,-0.005748974,696500,0.077273995,1393,0.8305976092815399,10.730621,0.0064355717,3326.378670356397,7927,4811.6504,69650000,9244.326545476913,-1.0394912
258.17,-0.006280961,697000,0.061826006,1394,0.8426223993301392,10.432365,0.0054731457,2736.0005663911857,8348,4557.266,69700000,9251.183655261993,-1.042749
265.81,-0.005923376,697500,0.06738799,1395,0.8371173441410065,10.635807,0.005785506,2950.771321611348,8130,4938.7827,69750000,9257.826561450958,-1.0442854
264.66,-0.0062768376,698000,0.067265995,1396,0.8339145928621292,10.227699,0.0057004783,2838.474166770188,8258,4806.6836,69800000,9264.407405853271,-1.0446677
250.73,-0.006343183,698500,0.065654,1397,0.8439472764730453,10.543002,0.0056708623,2768.7555892547125,8277,4834.719,69850000,9270.860553264618,-1.0456617
286.66,-0.005908832,699000,0.076208,1398,0.8503140211105347,10.776438,0.006367274,3204.9402998921882,8235,4682.4155,69900000,9277.456231117249,-1.0484978
258.05,-0.0067482446,699500,0.071583994,1399,0.8386262059211731,10.464187,0.006063346,2857.268354234411,7884,4930.523,69950000,9283.9720454216,-1.0520508
283.68,-0.005955166,700000,0.07965799,1400,0.8405511528253555,10.6642,0.0065815006,3145.977647923762,8166,4487.419,70000000,9290.77807021141,-1.0551047
274.83,-0.006250434,700500,0.071122006,1401,0.8306950777769089,10.59416,0.006031752,3008.1670078096236,8379,4833.345,70050000,9297.22251868248,-1.0563551
284.33,-0.006034118,701000,0.076713994,1402,0.8417661339044571,10.72598,0.0063743913,3196.916406250585,8457,4801.6304,70100000,9303.576756000519,-1.0576572
251.64,-0.0067205783,701500,0.080429986,1403,0.8465827703475952,10.475733,0.0065572914,2729.104044567883,8263,4541.9014,70150000,9310.040035247803,-1.0563586
275.89,-0.0062605673,702000,0.07379,1404,0.8428133130073547,10.75882,0.0061789914,3042.307004630002,8431,4614.3633,70200000,9316.48823428154,-1.0555934
257.93,-0.0052814796,702500,0.07354,1405,0.8408828675746918,10.432062,0.006186604,2834.3425815928204,8328,5035.3164,70250000,9322.970126867294,-1.057944
237.91,-0.005703333,703000,0.060296003,1406,0.8236570358276367,10.765077,0.005353505,2665.7123287146073,8448,5177.032,70300000,9329.358141183853,-1.0615757
228.12,-0.0065347897,703500,0.067774,1407,0.8444855809211731,10.487315,0.005773233,2451.7930822929366,8172,4766.7134,70350000,9335.688819646835,-1.0638049
271.75,-0.0062380447,704000,0.074564,1408,0.8423862457275391,10.634841,0.006281463,2945.1793807903696,8451,4435.8774,70400000,9342.174033641815,-1.0641588
262.43,-0.006676724,704500,0.085552014,1409,0.839984804391861,10.634962,0.006945656,2917.748382326532,8468,4846.187,70450000,9348.746118307114,-1.06731
300.49,-0.00539243,705000,0.070184,1410,0.8427148014307022,10.553486,0.0060131117,3321.0015783436434,8251,4860.686,70500000,9355.225927114487,-1.0694506
276.06,-0.006426866,705500,0.063222,1411,0.8306774497032166,10.661927,0.005555333,3059.4201640312617,8311,5076.8706,70550000,9361.799677371979,-1.0697076
283.16,-0.005251288,706000,0.07580199,1412,0.8457716405391693,10.543155,0.006348231,3066.231521662902,8143,4419.343,70600000,9368.401525259018,-1.0726963
268.59,-0.0061612944,706500,0.07987202,1413,0.8442835062742233,10.724115,0.006550144,2929.1734713085752,8207,4598.8604,70650000,9375.003080129623,-1.0780914
255.5,-0.0065809614,707000,0.07574,1414,0.8501299172639847,10.535043,0.006315059,2848.8390952506334,8076,4827.119,70700000,9381.59961771965,-1.0807592
257.47,-0.006295381,707500,0.07563398,1415,0.8388341814279556,10.678758,0.0062979977,2871.500307813592,8230,4693.9937,70750000,9388.28239607811,-1.0822415
261.29,-0.0057288585,708000,0.0627,1416,0.8386473953723907,10.848991,0.005497366,2969.8423370976893,8007,4877.19,70800000,9394.944877147675,-1.0840908
249.51,-0.005780067,708500,0.05797,1417,0.8552817404270172,10.267553,0.0051250523,2671.5976257434604,8061,4446.594,70850000,9401.838956832886,-1.0833433
268.02,-0.0061232685,709000,0.06980201,1418,0.8475312143564224,10.806629,0.0059275343,2931.0866259631252,8238,4593.4033,70900000,9408.539438009262,-1.0830834
266.32,-0.006771173,709500,0.07310199,1419,0.8416940420866013,10.579383,0.0061294558,2944.1451262414234,8333,4743.6846,70950000,9414.881384372711,-1.0846432
236.55,-0.005679736,710000,0.066658,1420,0.83442822098732,10.601048,0.0057372157,2617.039393288717,8196,4950.112,71000000,9421.286116600037,-1.086769
237.94,-0.005882315,710500,0.07372401,1421,0.8474278897047043,10.418241,0.006206814,2709.397849730556,8054,5077.772,71050000,9427.865098237991,-1.0879581
253.78,-0.006421371,711000,0.06568801,1422,0.8371683359146118,10.49918,0.0056881183,2741.354876813097,8206,4745.1904,71100000,9434.570929050446,-1.0880934
264.02,-0.005683705,711500,0.0665,1423,0.8418874591588974,10.69391,0.005670923,2986.9125854816266,8090,5047.793,71150000,9441.180493354797,-1.0888219
284.52,-0.0060197515,712000,0.08762,1424,0.8369369059801102,10.956604,0.0071520186,3227.6579648118977,8229,4910.6177,71200000,9447.912609100342,-1.0927873
261.76,-0.0061951857,712500,0.078517996,1425,0.8331684321165085,10.457581,0.006505921,2900.7656103005215,8354,5049.448,71250000,9454.50912451744,-1.0950671
241.17,-0.0067596626,713000,0.06734402,1426,0.842780590057373,10.308966,0.005731319,2616.296617439411,8094,4630.146,71300000,9461.010968923569,-1.0946071
260.47,-0.005834543,713500,0.068242,1427,0.8311255574226379,10.79671,0.00579749,2951.39071156329,8363,5053.282,71350000,9467.720947742462,-1.0964836
239.34,-0.0051829373,714000,0.058656007,1428,0.8497957736253738,10.492326,0.0051911115,2651.534489418848,8400,4767.7524,71400000,9474.139611721039,-1.099206
287.91,-0.0060152304,714500,0.06703199,1429,0.8298782855272293,10.539025,0.0057249065,3181.736272023296,8381,4950.0986,71450000,9480.7065076828,-1.0996594
270.05,-0.0050755036,715000,0.07883,1430,0.833055168390274,10.559291,0.0065435665,2970.671666943792,8441,4875.0405,71500000,9487.147220611572,-1.1015157
228.38,-0.005875376,715500,0.09063999,1431,0.8518538326025009,10.574212,0.007293991,2530.4343256541206,8299,4598.0522,71550000,9493.477600812912,-1.1043934
286.34,-0.0055180932,716000,0.080354,1432,0.8449671715497971,10.675793,0.0065945173,3219.8959573639627,8558,4757.416,71600000,9499.96757698059,-1.1065421
270.74,-0.0061518187,716500,0.063930005,1433,0.837170422077179,10.509067,0.005564149,2999.501159392977,8101,5025.033,71650000,9506.338673830032,-1.1083479
275.06,-0.005393666,717000,0.06437,1434,0.8385239392518997,10.897038,0.005569722,3078.2310290940036,7800,4696.286,71700000,9513.088738918304,-1.1102203
282.61,-0.005829899,717500,0.07014401,1435,0.8335202485322952,10.502643,0.005954921,3121.94431171612,8311,4744.148,71750000,9520.021818876266,-1.1111358
252.35,-0.005963546,718000,0.076198004,1436,0.8439563661813736,10.543054,0.006289674,2807.5632888550217,8530,4789.766,71800000,9526.484032154083,-1.1122715
317.97,-0.0052084597,718500,0.08058201,1437,0.8282992988824844,10.825325,0.0066401497,3556.057059861878,8153,4831.591,71850000,9532.59285569191,-1.113859
250.59,-0.0057746847,719000,0.06782999,1438,0.8478042036294937,10.520099,0.005802399,2751.6050702438083,7991,4655.889,71900000,9539.239402532578,-1.116373
273.82,-0.0065173525,719500,0.07856401,1439,0.8334270566701889,10.692733,0.0065105273,3122.429841634377,8049,4737.1587,71950000,9546.123051404953,-1.1180665
