total_timesteps,serial_timesteps,ep_reward_mean,ep_len_mean,true_reward,policy_entropy,explained_variance,approxkl,policy_loss,fps,value_loss,clipfrac,n_updates,time_elapsed
115550000,1155500,46.80940694329125,492.75,0.09464567,0.7024442,0.9736437238752842,0.0040811594,-0.0037614803,9970,0.017696194,0.035464,2311,11684.447120189667
115600000,1156000,45.973892194984636,488.09,0.093534246,0.6998166,0.9714826494455338,0.0031724796,-0.0043524792,10075,0.028999213,0.027794,2312,11689.527118682861
115650000,1156500,46.31031658047345,487.62,0.09134231,0.7013193,0.9622960314154625,0.0049686334,-0.004136973,10060,0.13229549,0.031301998,2313,11694.554859161377
115700000,1157000,46.56929888855477,490.72,0.09440604,0.70454997,0.962738323956728,0.002987414,-0.0036160306,9981,0.029524526,0.02393,2314,11699.602631568909
115750000,1157500,46.71248136734357,491.56,0.09460269,0.7030607,0.9634506292641163,0.00345822,-0.0035713655,9988,0.026630154,0.029042,2315,11704.67417883873
115800000,1158000,46.475412062939434,492.92,0.09394304,0.6992057,0.9759153369814157,0.004176141,-0.0033732713,9988,0.017953862,0.040526,2316,11709.743451595306
115850000,1158500,46.0256065327266,491.51,0.09325632,0.69458306,0.973599573597312,0.0033727945,-0.0038395047,10003,0.035875224,0.025664002,2317,11714.812252521515
115900000,1159000,46.333418780395185,487.85,0.09438403,0.69459784,0.9656162038445473,0.0039040535,-0.0031797052,9989,0.03572468,0.03474,2318,11719.876106739044
115950000,1159500,46.701196712663226,491.94,0.094528615,0.69578874,0.9663005881011486,0.00414789,-0.0033973805,10043,0.024598682,0.036996,2319,11724.945140361786
116000000,1160000,46.61610909447658,491.89,0.09434455,0.69777745,0.983516862615943,0.0044190683,-0.004043943,10035,0.012083399,0.042986,2320,11729.98550081253
116050000,1160500,46.93143874925299,492.8,0.094847836,0.69602406,0.9626368544995785,0.0053683715,-0.0032841251,10076,0.024390219,0.05913,2321,11735.043054580688
116100000,1161000,46.547963853849794,489.82,0.0944997,0.6979702,0.971700394526124,0.0034665943,-0.0036324696,10024,0.024714377,0.029437998,2322,11740.077220201492
116150000,1161500,46.162928509036064,488.18,0.09399126,0.69791543,0.9673190824687481,0.0047387895,-0.00310409,9981,0.034410328,0.046326004,2323,11745.130026340485
116200000,1162000,46.56199546026881,494.28,0.09389874,0.69579816,0.9586462490260601,0.0055838125,-0.0030357824,9999,0.030047655,0.06024,2324,11750.222580909729
116250000,1162500,46.43660846923915,488.51,0.09363507,0.69325054,0.9634361416101456,0.0035546985,-0.0032385227,10080,0.050765872,0.02813,2325,11755.292927980423
116300000,1163000,46.647293948222014,492.75,0.09429879,0.6975893,0.9708937089890242,0.0030220267,-0.0037012615,9982,0.022857565,0.025452003,2326,11760.33406662941
116350000,1163500,46.79089839969638,494.47,0.0943546,0.7009665,0.9594142027199268,0.003957224,-0.003287629,10006,0.022375207,0.038282,2327,11765.405871629715
116400000,1164000,46.59212227856275,489.54,0.094448134,0.69998884,0.9701861161738634,0.003884035,-0.004026878,10000,0.027525729,0.038102005,2328,11770.470335960388
116450000,1164500,46.54924229703836,490.49,0.09441066,0.6994918,0.9778148606419563,0.0049960865,-0.0036217452,10023,0.01887989,0.04828,2329,11775.539023637772
116500000,1165000,46.5743211798431,492.21,0.09425564,0.69729084,0.9666478857398033,0.0038679552,-0.002692689,9947,0.02341869,0.03755,2330,11780.60553598404
116550000,1165500,46.691005819893036,491.17,0.094554655,0.6952919,0.9719033241271973,0.0037312557,-0.0036831484,9979,0.022238664,0.03348,2331,11785.696299314499
116600000,1166000,46.81690625633113,492.25,0.09468775,0.6919042,0.9747903440147638,0.00807344,-0.0035075168,10036,0.016950067,0.109076,2332,11790.771775245667
116650000,1166500,46.65362624211055,491.49,0.09453651,0.6883332,0.9726690705865622,0.007142625,-0.0028953745,10092,0.020263838,0.08728,2333,11795.818380832672
116700000,1167000,46.77772863687947,492.7,0.09456486,0.68543756,0.9724877309054136,0.0038645528,-0.0035252944,10038,0.017616201,0.034627996,2334,11800.834948301315
116750000,1167500,46.82937251606083,492.03,0.09474175,0.683061,0.9710277058184147,0.0063028755,-0.0027970965,10062,0.020509424,0.076312006,2335,11805.886212587357
116800000,1168000,46.55481786953234,490.72,0.094424404,0.68285763,0.9751418624073267,0.0037853885,-0.0038922648,10150,0.02150807,0.031627998,2336,11810.914810657501
116850000,1168500,46.74925343522016,492.74,0.09448849,0.685378,0.9740324225276709,0.005254875,-0.0038639407,10078,0.017163727,0.057001997,2337,11815.902994394302
116900000,1169000,46.6616334833164,490.5,0.094635665,0.68251383,0.9656826928257942,0.0051138364,-0.003595031,10127,0.027451884,0.054640003,2338,11820.923732995987
116950000,1169500,46.38854604585358,491.45,0.09397978,0.6751007,0.9723533187061548,0.0040179803,-0.0034613716,10051,0.022426764,0.034367997,2339,11825.928481578827
117000000,1170000,46.94143336677167,493.67,0.09474476,0.6669291,0.9755342118442059,0.006214132,-0.0036570355,10024,0.014497027,0.068234004,2340,11830.964929819107
117050000,1170500,46.39375829484314,487.9,0.0900471,0.66380036,0.9310354888439178,0.0042193336,-0.004392364,10016,0.2673561,0.029770002,2341,11836.021252632141
117100000,1171000,46.880751706352456,490.01,0.09518542,0.663086,0.9758147206157446,0.0068593426,-0.0038385831,10100,0.020170987,0.084592,2342,11841.083396196365
117150000,1171500,46.50816766845208,489.0,0.094523095,0.6621826,0.9728847220540047,0.004769957,-0.0029304144,10087,0.025373483,0.047888,2343,11846.10007596016
117200000,1172000,46.90992257013451,492.13,0.09485309,0.66282326,0.9652055241167545,0.006348899,-0.0036291466,9980,0.023032632,0.076582,2344,11851.119321346283
117250000,1172500,46.62562413923573,492.36,0.09431531,0.66465366,0.9802957400679588,0.004196393,-0.004251077,10066,0.014977688,0.041422002,2345,11856.207840681076
117300000,1173000,46.47865124306176,490.85,0.09421858,0.66198534,0.9576937519013882,0.0057813465,-0.0036867554,10028,0.033523407,0.060188003,2346,11861.236013889313
117350000,1173500,46.471618035892604,489.86,0.09435639,0.659111,0.9852313194423914,0.0044272346,-0.003476353,10017,0.013394147,0.042894,2347,11866.28298830986
117400000,1174000,46.851709085336985,494.38,0.094459705,0.65497583,0.9757736176252365,0.0029194634,-0.0035771518,10021,0.014608385,0.022558,2348,11871.354517936707
117450000,1174500,47.214085714857795,493.53,0.095369086,0.65007246,0.9671243391931057,0.0034625889,-0.003113696,10043,0.019861136,0.029668,2349,11876.407998085022
117500000,1175000,46.893308775266924,490.54,0.09511313,0.65092546,0.9571390375494957,0.005266047,-0.0035827118,10009,0.034071725,0.055791996,2350,11881.463213920593
117550000,1175500,46.829386590887005,493.81,0.09451593,0.653319,0.9674592353403568,0.004368646,-0.0034395414,10057,0.019557886,0.039180003,2351,11886.5263504982
117600000,1176000,46.338166189684415,491.86,0.09380616,0.6491957,0.9630971699953079,0.0052086757,-0.004155821,10016,0.037372034,0.049186,2352,11891.563304901123
117650000,1176500,46.693417362423446,492.87,0.094384775,0.6473829,0.9742236603051424,0.004013538,-0.0039495835,10030,0.017935624,0.040014002,2353,11896.624426841736
117700000,1177000,46.933042076995115,491.96,0.09491893,0.6498696,0.9493884854018688,0.004222092,-0.003799721,10009,0.030454269,0.0382,2354,11901.676487922668
117750000,1177500,46.67137560163421,489.51,0.09487749,0.65486443,0.9686244763433933,0.0047763875,-0.0030021768,10067,0.027339682,0.049302,2355,11906.741575241089
117800000,1178000,46.992345319555604,492.21,0.0949892,0.6562325,0.9463150091469288,0.0052986285,-0.00032705496,10001,0.040798612,0.050704002,2356,11911.770196914673
117850000,1178500,46.68477240501866,490.84,0.09459544,0.65681994,0.9856022391468287,0.006557933,-0.001799508,10032,0.010913006,0.076805994,2357,11916.845202922821
117900000,1179000,46.828856785608515,493.31,0.09458107,0.6552044,0.9800479654222727,0.004025293,-0.003581845,10078,0.01391795,0.039098002,2358,11921.891443014145
117950000,1179500,46.98039663843607,491.64,0.09500575,0.6505555,0.9649842381477356,0.0051891305,-0.0038021593,10022,0.024290573,0.056415997,2359,11926.916314601898
118000000,1180000,46.60812046768284,491.53,0.09439121,0.6440548,0.9797040559351444,0.0049316697,-0.0034665957,9970,0.015926559,0.052414,2360,11931.977896213531
118050000,1180500,46.608986027197915,491.44,0.09443777,0.63909847,0.9712778385728598,0.0059426185,-0.003671622,10031,0.024312684,0.066553995,2361,11937.059359073639
118100000,1181000,47.079992505150024,495.44,0.09479364,0.63420653,0.9596590064466,0.005225788,-0.0033825866,10041,0.019844152,0.05572,2362,11942.107552051544
118150000,1181500,46.585066864798065,490.93,0.09416176,0.6287097,0.972810935229063,0.004435166,-0.0046676653,9978,0.024586948,0.038496003,2363,11947.16083931923
118200000,1182000,46.919388658726824,494.16,0.09454154,0.62652045,0.9773552753031254,0.004044986,-0.0039510885,10021,0.013925247,0.032404,2364,11952.238579511642
118250000,1182500,46.63748768284473,493.04,0.094232775,0.61861646,0.9731382988393307,0.0042642765,-0.0034836777,9914,0.018803839,0.038360003,2365,11957.307519674301
118300000,1183000,46.92540143051679,493.25,0.0947904,0.61226946,0.9691774994134903,0.0037778162,-0.0034162528,9970,0.01997703,0.034938,2366,11962.426167726517
118350000,1183500,46.49664090505416,490.24,0.09436985,0.6110107,0.969862338155508,0.004862444,-0.0036079162,10013,0.026671356,0.047372006,2367,11967.510101556778
118400000,1184000,46.77192984293935,489.68,0.09499996,0.60815495,0.9763890691101551,0.004953582,-0.003364702,10044,0.020776981,0.049862,2368,11972.58252954483
118450000,1184500,46.53888266969312,491.27,0.09431485,0.6054095,0.965580515563488,0.0031926036,-0.0038375992,10171,0.030106947,0.025052002,2369,11977.624665260315
118500000,1185000,46.86995060849377,490.98,0.09428861,0.6023125,0.9670648127794266,0.004154929,-0.0049616843,10116,0.029033354,0.032367997,2370,11982.60680437088
118550000,1185500,46.92528577335193,492.8,0.09483844,0.6028943,0.9662929326295853,0.005779612,-0.0041808584,10101,0.021552648,0.065171994,2371,11987.6283826828
118600000,1186000,46.7102015075276,490.14,0.09482735,0.6029539,0.9762016516178846,0.0042754104,-0.0028043762,10026,0.020710837,0.041236,2372,11992.668908596039
118650000,1186500,46.57576442186401,492.81,0.09413529,0.6049818,0.952459093183279,0.0034697738,-0.0035938427,10011,0.03209727,0.027722001,2373,11997.7387778759
118700000,1187000,46.95579063032914,492.23,0.094956525,0.60673714,0.967506755143404,0.004468709,-0.0038669412,10090,0.0226189,0.044319995,2374,12002.796576499939
118750000,1187500,46.89495701351137,491.42,0.09496074,0.6090292,0.970402330160141,0.004241106,-0.002721582,10071,0.022414623,0.04157,2375,12007.816769123077
118800000,1188000,46.058406430390896,492.55,0.0931431,0.6059653,0.9709923751652241,0.0047976025,-0.0022128527,10158,0.048386052,0.043984003,2376,12012.871497631073
118850000,1188500,47.21047155281092,493.18,0.095382825,0.6035813,0.9803885277360678,0.0043276143,-0.0036380284,10073,0.013166226,0.043374002,2377,12017.85859298706
118900000,1189000,46.892758340372964,491.89,0.09494761,0.6030042,0.9512070715427399,0.0028932055,-0.0031911943,10045,0.035309263,0.022938,2378,12022.885577440262
118950000,1189500,46.58111436369363,492.77,0.09417848,0.6006455,0.9753234069794416,0.005134915,-0.0036627077,10056,0.01820565,0.054167997,2379,12027.92395567894
119000000,1190000,46.45626575890106,491.1,0.0941151,0.59489983,0.974668812006712,0.003083169,-0.004287292,10070,0.022587258,0.025284002,2380,12032.983798027039
119050000,1190500,46.755463565804824,491.61,0.09467203,0.592855,0.969659810885787,0.004545406,-0.0038809094,9993,0.022372536,0.046237998,2381,12038.024327278137
119100000,1191000,46.71613139074063,491.03,0.09470673,0.59057343,0.9746454060077667,0.0053925747,-0.0022470024,10085,0.0204384,0.058459997,2382,12043.092385053635
119150000,1191500,47.0559603141807,491.0,0.09534088,0.58768106,0.9774811044335365,0.0035411012,-0.0033309509,10092,0.016894128,0.032614,2383,12048.115891695023
119200000,1192000,46.33377199928986,492.05,0.09379886,0.5838052,0.9624343141913414,0.0044153007,-0.0041893953,10068,0.02911349,0.044098,2384,12053.160518169403
119250000,1192500,46.53739291986991,491.35,0.094298445,0.5796347,0.980796504765749,0.0058345716,-0.0033814586,10079,0.015574001,0.06898,2385,12058.216470956802
119300000,1193000,46.84858234028332,490.04,0.09453639,0.57854795,0.9678496681153774,0.0060671996,-0.0028906527,10025,0.031879388,0.068905994,2386,12063.24695944786
119350000,1193500,47.02466147794767,492.14,0.09517147,0.5789001,0.9751097708940506,0.0043747514,-0.003850121,10105,0.01704191,0.04228,2387,12068.298590421677
119400000,1194000,46.757599508878045,490.31,0.09484756,0.5783738,0.9738312046974897,0.005094819,-0.0036499859,10053,0.021819487,0.055185996,2388,12073.319509506226
119450000,1194500,47.07674273107201,493.0,0.09512583,0.5741472,0.9551863074302673,0.005144621,-0.002834037,10092,0.027917823,0.053385995,2389,12078.354152679443
119500000,1195000,46.71481715381331,493.83,0.09429642,0.56883466,0.9652200229465961,0.0058530676,-0.00196866,10105,0.02211033,0.063114,2390,12083.386396884918
119550000,1195500,47.18669343760615,493.52,0.095277704,0.56704944,0.9528076536953449,0.006682084,-0.002146307,10078,0.026240919,0.079534,2391,12088.399446964264
119600000,1196000,46.69464917101199,491.57,0.09454246,0.56770945,0.9704337101429701,0.0044565727,-0.0032569575,10065,0.021879423,0.042628,2392,12093.430280685425
119650000,1196500,46.67257534273864,491.54,0.094516516,0.56464845,0.9763569105416536,0.0041076317,-0.0031287223,10089,0.018027168,0.036054,2393,12098.46906709671
119700000,1197000,46.69833196118503,490.19,0.09472311,0.564978,0.9751182701438665,0.004957593,-0.003851911,10112,0.020699846,0.049957998,2394,12103.50073337555
119750000,1197500,46.70766858694049,492.97,0.09423105,0.57167757,0.9647126719355583,0.0032540795,-0.004238589,10076,0.027086854,0.026143998,2395,12108.507521390915
119800000,1198000,46.691994538691944,492.66,0.09440642,0.57699996,0.9611003249883652,0.0052571106,-0.0029860677,10086,0.027926886,0.055331998,2396,12113.535513401031
119850000,1198500,46.9805820502236,492.25,0.09504647,0.5784167,0.9802868198603392,0.0064945556,-0.0028349725,10044,0.0137282815,0.07827599,2397,12118.572426080704
119900000,1199000,46.83003753850266,491.03,0.09493817,0.5751326,0.981811873614788,0.0050528073,-0.003239351,10020,0.014842691,0.054604,2398,12123.611078977585
119950000,1199500,46.96593238852249,491.98,0.095025584,0.56996214,0.9686595760285854,0.005391707,-0.0035833498,10028,0.022157725,0.06446199,2399,12128.679909706116
120000000,1200000,46.626986512658185,491.27,0.09448845,0.5635484,0.9811351150274277,0.003782453,-0.0029881084,10078,0.015573968,0.031213999,2400,12133.732130527496
120050000,1200500,46.53639940316079,491.9,0.094187155,0.5582637,0.9698907732963562,0.0059423125,-0.0037326727,10051,0.023336018,0.072078004,2401,12138.799026966095
120100000,1201000,46.35052159607381,490.79,0.09399455,0.55374956,0.9747495781630278,0.004607428,-0.0039258166,10089,0.022552667,0.045304,2402,12143.840583324432
120150000,1201500,47.39227235769067,492.31,0.095827185,0.5465196,0.9638831652700901,0.0041332045,-0.0045385556,10119,0.02275034,0.032528,2403,12148.859531879425
120200000,1202000,46.866019670015376,492.08,0.09485872,0.54188013,0.9704402890056372,0.0047758194,-0.003318034,10117,0.020704083,0.047875997,2404,12153.866725206375
120250000,1202500,46.48261612479388,491.05,0.09423319,0.53862685,0.9682969227433205,0.0045998944,-0.003708186,10090,0.025034394,0.042406,2405,12158.871984958649
120300000,1203000,46.75648490922491,492.01,0.094590925,0.53892434,0.960192508995533,0.004928217,-0.003230167,10045,0.028551364,0.047750004,2406,12163.911198616028
120350000,1203500,47.05204449730023,494.17,0.09491635,0.5392026,0.9530045986175537,0.0051671476,-0.0027271996,10047,0.02297156,0.053659998,2407,12168.955251693726
120400000,1204000,46.70524872230366,492.21,0.09451255,0.5367086,0.9745139442384243,0.0042221937,-0.0036382359,10018,0.019081889,0.037027996,2408,12174.004401683807
120450000,1204500,46.54948006754014,488.53,0.094712526,0.5331205,0.9786836728453636,0.003386279,-0.003675688,10031,0.020009995,0.027654001,2409,12179.073680877686
120500000,1205000,46.724290979206565,490.14,0.094826326,0.528551,0.9768641442060471,0.0037323267,-0.0038068362,10060,0.020056749,0.031031996,2410,12184.161444187164
120550000,1205500,46.55815850418252,492.87,0.094150685,0.5239328,0.9773888513445854,0.0048708464,-0.0039683003,10015,0.015760198,0.04991,2411,12189.240680217743
120600000,1206000,46.94021760252816,493.76,0.094797865,0.5223049,0.9667155556380749,0.006636118,-0.0035073324,10025,0.020453598,0.080514,2412,12194.29676246643
120650000,1206500,46.6629567957276,491.72,0.094458796,0.52319896,0.9672843739390373,0.0066595795,-0.003009261,10000,0.024939861,0.08143,2413,12199.344672441483
120700000,1207000,46.57470020155357,490.5,0.09448724,0.5232617,0.963059090077877,0.0050890865,-0.0038573407,9990,0.030418849,0.05283,2414,12204.411787033081
120750000,1207500,46.6838634137623,489.28,0.09466821,0.5222952,0.9779071025550365,0.006894622,-0.0030148048,10000,0.020170696,0.086508,2415,12209.5007314682
120800000,1208000,47.10009070837434,496.32,0.09473955,0.52132726,0.9652677103877068,0.004043825,-0.004113886,10014,0.015702369,0.039074,2416,12214.576960086823
120850000,1208500,46.359050975114734,491.83,0.09381047,0.5157673,0.9727670885622501,0.004696791,-0.004368796,10034,0.021369997,0.045404,2417,12219.6626932621
120900000,1209000,46.589670605566354,490.4,0.09451947,0.512463,0.9736660718917847,0.003630925,-0.004128185,9935,0.022732873,0.030081999,2418,12224.7178337574
